"age","year","unit","season","area","iter","data"
10,2000,"1","1","unique","1",6.72911525296349e-08
11,2000,"1","1","unique","1",7.04910700793634e-08
12,2000,"1","1","unique","1",7.14478670331087e-08
1,2001,"1","1","unique","1",1.29648166796934e-09
2,2001,"1","1","unique","1",5.95899381078236e-05
3,2001,"1","1","unique","1",0.000251064715841782
4,2001,"1","1","unique","1",0.0181214842175806
5,2001,"1","1","unique","1",0.00112122036309378
6,2001,"1","1","unique","1",0.00281002699281963
7,2001,"1","1","unique","1",0.0139829741716068
8,2001,"1","1","unique","1",0.011962055528577
9,2001,"1","1","unique","1",0.0214670044462884
10,2001,"1","1","unique","1",0.0559773177229732
11,2001,"1","1","unique","1",0.0425962523614417
12,2001,"1","1","unique","1",0.0415455491392782
1,2002,"1","1","unique","1",1.26780769432524e-09
2,2002,"1","1","unique","1",3.03362276972179e-06
3,2002,"1","1","unique","1",0.00114464429900225
4,2002,"1","1","unique","1",0.00209705588483296
5,2002,"1","1","unique","1",0.000401768613842898
6,2002,"1","1","unique","1",0.00233048909929546
7,2002,"1","1","unique","1",0.00969743462738615
8,2002,"1","1","unique","1",0.0120338916677697
9,2002,"1","1","unique","1",0.00406089859349172
10,2002,"1","1","unique","1",0.0271869473366862
11,2002,"1","1","unique","1",0.117034912973912
12,2002,"1","1","unique","1",0.112650911091642
1,2003,"1","1","unique","1",8.32135149566927e-10
2,2003,"1","1","unique","1",0.0244193293563463
3,2003,"1","1","unique","1",0.0192454109659527
4,2003,"1","1","unique","1",0.0127586831271597
5,2003,"1","1","unique","1",0.0370310285408359
6,2003,"1","1","unique","1",0.00677160316141162
7,2003,"1","1","unique","1",0.00800285619574202
8,2003,"1","1","unique","1",0.00452605514629824
9,2003,"1","1","unique","1",0.00381918964819764
10,2003,"1","1","unique","1",0.00692183020537109
11,2003,"1","1","unique","1",0.00482129169602637
12,2003,"1","1","unique","1",0.00449644485241478
1,2004,"1","1","unique","1",1.11741258229911e-09
2,2004,"1","1","unique","1",0.00267560330180369
3,2004,"1","1","unique","1",0.00149371144658505
4,2004,"1","1","unique","1",0.00405106809118647
5,2004,"1","1","unique","1",0.00758144699341586
6,2004,"1","1","unique","1",0.0327439028100435
7,2004,"1","1","unique","1",0.143130100449923
8,2004,"1","1","unique","1",0.116122454466214
9,2004,"1","1","unique","1",0.0361770251672785
10,2004,"1","1","unique","1",0.0905656766882139
11,2004,"1","1","unique","1",0.131181149375755
12,2004,"1","1","unique","1",0.130061274819968
1,2005,"1","1","unique","1",1.18694235922965e-09
2,2005,"1","1","unique","1",7.4246106692674e-09
