Stock Numbers (thousands)
1 12
1957 2011
1 7
1
144242.729	65010.212	28899.929	13935.055	26389.22	7387.392	6162.131
270280.04	53063.93	41574.55	14729.92	11284.72	17963.52	21444.28
355133.879	99372.277	36444.418	25578.268	7527.068	6360.839	13391.431
152934.623	130029.797	67412.781	26605.898	14956.783	3762.191	9400.591
197796.97	55961.335	80772.557	48546.861	20701.843	11364.908	7882.267
325853.7	71737.70	35368.29	53222.09	37661.45	16375.42	35930.3
301973.44	119724.16	47015.16	23972.85	38261.96	29106.41	48406.56
291159.88	111013.0	83175.32	33150.20	19760.94	31588.11	72910.31
1591032.18	107060.52	76223.72	62773.05	26150.97	15795.51	104536.72
227456.78	585171.85	76017.12	53275.51	48245.93	21357.62	103147.88
462447.88	83676.67	419104.59	51527.02	38412.55	36636.41	95123.08
500092.66	170125.07	60933.23	293567.67	34595.93	26152.48	35000.71
342541.15	183639.81	117307.85	45646.72	191063.85	26256.46	44440.58
439046.84	125144.29	123180.7	84313.95	37113.42	120922.02	19741.88
812267.23	161437.74	62888.06	77461.66	63717.39	29881.72	341454.38
738845.6	298302.6	114305.29	45144.64	59781.63	49272.79	273040.94
494219.29	271223.65	196376.9	75103.97	34969.56	43514.79	218364.61
608128.78	178081.42	166455.47	118190.02	51958.74	24589.98	143193.29
406760.39	221755.9	106842.73	99335.33	64731.54	30097.88	133057.21
769973.68	145365.59	129071.72	64898.67	62210.30	36109.90	58996.36
627541.86	273616.49	82973.76	72004.13	33600.19	32328.23	35976.72
973060.21	228252.01	164728.22	55871.42	48859.55	18839.95	39509.03
965340.45	352058.21	134714.41	110487.73	37931.05	34072.28	56460.78
612809.87	351686.93	218066.88	93035.03	81019.43	25454.15	54614.07
678002.14	223779.04	226307.19	120253.47	60343.67	52330.12	46869.66
684809.44	248480.54	146745.57	147672.96	78976.19	42444.63	53378.53
2723519.3	251492.06	168561.62	104819.7	106837.4	54119.51	42170.09
1044231.54	1001043.96	149055.46	93548.54	70831.85	66544.67	62221.03
1192899.12	382525.84	671894.34	96248.76	67701.56	57261.23	141991.06
1004461.14	433258.46	270412.33	489375.02	74975.76	50587.60	83879.92
3320711.92	368986.41	297762.71	196316.25	379766.32	53943.41	102416.65
456940.21	1214554.57	235625.07	171748.49	138253.1	249533.75	62214.14
634839.0	168098.9	874798.8	151258.0	116506.0	102901.3	220543.8
847863.02	232240.61	118604.98	645128.03	112041.94	85030.62	108072.04
520759.75	311400.47	150701.2	79548.91	439570.68	78265.34	147769.99
412451.34	191184.04	201262.09	98356.55	60187.05	302451.78	94992.97
623246.86	150225.12	128357.87	126527.23	63548.59	42536.81	254175.25
805162.5	229168.55	93733.09	84688.97	74723.98	35361.03	130670.45
447609.1	289401.32	122012.86	48746.85	60613.81	46974.04	83394.19
894456.73	164500.92	184943.94	68107.67	26480.98	36713.87	64952.9
857122.59	326274.65	101019.63	89355.77	32187.21	14641.01	39273.78
543216.8	310982.32	193674.47	59398.48	44198.77	15331.51	19559.5
423045.95	195517.88	168459.75	86473.04	17633.52	11597.07	7712.34
469443.707	154238.843	101282.345	82986.417	45209.374	6430.908	8831.623
484812.61	170314.72	84843.33	48076.21	46011.22	28257.19	9300.77
550717.68	177005.57	107623.81	49897.04	26896.51	24168.62	11820.5
474505.142	200238.317	103306.192	54287.349	27269.924	13340.245	9667.554
491378.812	173553.762	120344.479	58797.687	26240.399	15739.97	9094.276
516917.82	179953.12	115639.08	68903.34	34519.10	15211.66	6832.97
339465.178	190041.812	109316.303	66928.126	36892.141	21023.506	8379.303
174571.057	124606.795	113657.663	55794.723	33210.414	17193.049	5355.761
282187.101	64089.729	75691.585	60037.536	28921.501	16241.855	9315.193
256537.916	103602.444	39075.85	40312.084	31447.109	14308.214	8255.637
500771.908	94215.434	65137.729	22271.663	23016.545	17112.087	9662.432
473853.75	183911.34	59210.15	37090.33	12700.73	12507.72	16579.07
